ShipmentID,OrderID,ShipmentDate,Carrier,TrackingNumber
58477,58477,2023-10-25,UPS,ddfbe0b4-3fd0-48ec-9e78-287c2870c070
58478,58478,2023-12-05,DHL,d752955e-5472-4f80-aa45-d88901c675d1
58479,58479,2024-07-30,FedEx,30e44da3-28ae-486f-9f1a-b2136550b9af
58480,58480,2024-09-23,USPS,1d6b1514-c612-4afe-962f-33ddfcc7ba94
58481,58481,2023-09-06,FedEx,c56ceb27-7f04-4a24-a1f8-096724bfea65
58482,58482,2025-05-11,USPS,84cb511c-c758-4794-8d64-8ba33a2d130d
58483,58483,2023-10-01,USPS,6df25e2a-9460-4e50-b07f-2ac9cefe9a5f
58484,58484,2023-10-20,UPS,c2e9eb16-fbe5-44d7-8e4e-76d6f99904cd
58485,58485,2024-01-03,DHL,dc53543e-b701-43b8-ad2f-74c2ff44d917
58486,58486,2025-02-15,FedEx,3320e5a9-cce6-40d6-8e46-23beb6c6faf1
58487,58487,2024-05-04,FedEx,db49856e-d8b9-4d90-98e9-203738e1e651
58488,58488,2024-11-19,FedEx,2cc0884f-f15e-48ec-b4d4-eaa8baa187d2
58489,58489,2024-01-20,DHL,4589d9ca-386f-447c-8aaf-37ac59f103e9
58490,58490,2024-12-25,FedEx,c12af544-44ee-43dc-b650-8b364551f6a1
58491,58491,2025-02-11,FedEx,28aff167-fa95-4fcf-b1cb-177ca04d3782
58492,58492,2025-03-10,FedEx,3df5ef9c-592b-4de4-821e-1ec6ce2c69f7
58493,58493,2025-03-01,USPS,91f6cceb-c775-4005-97f0-00fa23fe2874
58494,58494,2024-03-06,DHL,8626ebd2-786c-4978-88ec-54bf01b37000
58495,58495,2024-04-27,USPS,f13bdc4f-38bc-48db-aab6-befc133dd9cb
58496,58496,2025-03-04,USPS,475a5520-31b7-4b3f-839f-4903729f8689
58497,58497,2024-06-05,FedEx,8c5b5f02-0e07-4dd8-8d3a-4a2191c0aa8b
58498,58498,2023-07-24,USPS,429315bd-7088-4fac-8f26-1639216c0beb
58499,58499,2024-03-29,USPS,2c98b62d-a053-436f-b63f-f7afdbfcc5ce
58500,58500,2024-07-17,UPS,42c7df50-4e98-4ca2-be0e-34f9336a28fd
58501,58501,2023-11-21,DHL,1cebb7a6-1eaf-497b-ba1b-baae47976463
58502,58502,2024-02-21,UPS,91967aad-28fc-4aae-bc6d-3e40c6dcae5b
58503,58503,2024-10-22,USPS,4ab2128a-f814-4310-baeb-19016e21058c
58504,58504,2024-12-18,DHL,b4bad15c-7b6e-49a7-ac1f-4b56e1144a64
58505,58505,2024-08-06,UPS,4aa27e91-ea70-48d7-b9fe-f332a4f5dab3
58506,58506,2024-08-09,FedEx,13564640-5c9e-4c22-a164-42f445a74562
58507,58507,2024-09-13,DHL,eac5f787-23b2-4422-b593-4c1f0b68ba2d
58508,58508,2023-06-03,USPS,e8c5ea29-1bf7-43ec-ad4d-b0520fc24cac
58509,58509,2025-04-25,USPS,aec72afd-5c07-4482-a20e-0ca983be2daf
58510,58510,2023-08-20,DHL,9af776c1-ed27-4d50-82ba-cf9cb0f65c57
58511,58511,2024-09-08,FedEx,a7fc2c6b-00d3-4d79-9713-d23bd5245262
58512,58512,2024-06-28,FedEx,dfa5990d-0a1f-47a2-8e73-697b4f35063a
58513,58513,2024-05-12,FedEx,64e92072-8e9e-45f0-a3da-e37fb28b5c83
58514,58514,2025-01-10,USPS,727e6605-7295-4a33-812f-0115e64ae6bf
58515,58515,2024-07-18,DHL,d24aa5c1-249c-4014-83c0-dd63dde67813
58516,58516,2023-11-03,DHL,5eaa9c39-c4e1-41c8-97af-df7c1b2457ee
58517,58517,2023-05-27,USPS,62f87e88-21fd-4c26-8bd2-12154ebb3fbc
58518,58518,2025-03-30,FedEx,a9dff920-e898-4431-97c8-44aebbe7e5b0
58519,58519,2023-11-07,UPS,4a1a1b36-d6b9-4d78-be4a-c9001ba345bf
58520,58520,2023-07-25,USPS,635bf40b-296a-4256-8ddc-23771fe72a3a
58521,58521,2024-06-12,DHL,56458653-f90a-4154-afaa-85e74062d495
58522,58522,2025-01-20,FedEx,83f6ff72-50b4-46a5-9ae3-8479f0f0d28a
58523,58523,2025-02-26,UPS,4d88fd55-1748-45b2-bf44-26842f9a66a5
58524,58524,2023-10-29,UPS,6877c826-b635-4c91-b9c8-ea8e1e3e96a5
58525,58525,2024-05-08,UPS,60291b15-5bbd-40cf-b280-943d2876c218
58526,58526,2023-07-11,DHL,7a5c6e85-85a4-4bc9-9783-57b1b0665de8
58527,58527,2024-01-16,USPS,b7efccf7-670c-434b-8c2a-444908195850
58528,58528,2023-06-30,FedEx,6e49db23-a51b-4946-a63e-ad4540e38f05
58529,58529,2024-02-10,DHL,729ad262-9daf-457b-b5e8-32cd7ef1fe4a
58530,58530,2025-03-09,FedEx,a50dbccb-6173-4f61-9e57-e8cb86d82fd2
58531,58531,2023-11-22,UPS,3f4f4364-79e9-424b-9179-5a0755bbd67c
58532,58532,2023-05-27,DHL,2dd2e636-ae6e-41a4-83c6-cf052afd28e4
58533,58533,2024-11-13,FedEx,749d8fe3-e728-4668-86cc-586f63c6a171
58534,58534,2024-12-06,FedEx,2deccd99-b65f-40cb-95a0-75e5a4db10fd
58535,58535,2025-04-23,USPS,a872fc2a-7b44-43c9-be0b-f53ed640baa7
58536,58536,2024-07-28,USPS,2dc17ef8-edb5-465c-9179-89c46976348e
58537,58537,2023-09-18,UPS,61baf592-fb05-4f66-be3c-5e79e7e3925d
58538,58538,2025-02-04,USPS,89a94602-3cdb-4dc5-9876-df07b31e06a4
58539,58539,2024-03-23,UPS,0568b761-7e12-4659-a68b-1cc1b1714ad0
58540,58540,2024-04-05,USPS,e8ee1e15-7c96-462c-9d86-39a1d004cfbd
58541,58541,2024-02-25,UPS,a798af4f-be3d-4cb1-b95c-528d3fa2c1b8
58542,58542,2024-01-13,USPS,0512dd61-888b-4ac8-9008-5b6d835f4c59
58543,58543,2024-07-30,DHL,9f5cff48-6a19-41e1-a59c-c220b490fcee
58544,58544,2023-05-29,UPS,1f2f027c-3e26-4f30-b022-d0fdf40b492a
58545,58545,2024-02-04,USPS,7a0d7065-777c-417e-b427-d61ec3798dce
58546,58546,2024-10-15,DHL,c60b3144-b818-4f66-bd80-a59b7c49b2c4
58547,58547,2023-10-02,USPS,a7da2f4d-addc-427f-b54a-e01a2d9dccd8
58548,58548,2023-12-04,UPS,94b9788b-4820-4f57-b343-ee39abde684a
58549,58549,2024-02-15,USPS,a355ec16-412a-4f9a-84b3-05b7111d466a
58550,58550,2023-07-18,UPS,70507c5f-5c33-4c5e-a963-4bf6a56564d7
58551,58551,2025-01-06,USPS,3da45e3a-039b-4767-b665-f8a495cd4693
58552,58552,2025-05-05,DHL,ac7bdbe5-b299-4466-b0ca-56f6e9f32a0a
58553,58553,2024-06-20,USPS,d59f5a11-f7b8-41fd-a88f-c7cd04f7d032
58554,58554,2023-12-04,UPS,6a105562-f28c-4b64-a60c-dfd89d1ec071
58555,58555,2025-04-23,UPS,f499fc49-6a3b-4b6a-a6ff-e99787f70d16
58556,58556,2023-11-10,UPS,2b8c17d3-464b-44e5-badf-66a318cb8fb4
58557,58557,2023-06-24,FedEx,f9a31650-4b6a-4321-a145-4bde4694e100
58558,58558,2023-11-03,DHL,59bf6e2b-743d-4cfd-b649-8c6decd54c1c
58559,58559,2024-11-22,UPS,f4c0693e-eba3-415f-9c7f-6fcc2af0ccd5
58560,58560,2024-02-04,FedEx,66fadc66-c8d3-4d49-962b-e6c57b8704fc
58561,58561,2023-10-04,DHL,c5df81b4-816f-45c6-9094-d945c36e250b
58562,58562,2024-11-16,UPS,2108971c-bcbd-455c-88a0-446c3ea7bcb4
58563,58563,2025-04-10,FedEx,962b5d5f-7d3b-414b-85d3-5ba596bc6b48
58564,58564,2023-12-07,DHL,221f66bd-21e6-4c3c-9923-c4e1aa0d35bf
58565,58565,2024-09-22,FedEx,bba371d4-7a10-4fc2-b759-868130e58517
58566,58566,2024-02-05,USPS,017f0e51-cebe-41bb-8df2-53eff7dd4b08
58567,58567,2023-09-13,DHL,871ff422-079c-44cf-bbfe-143eaa7ee32f
58568,58568,2023-12-05,FedEx,6dfc88af-39f2-4a10-b4de-edba3fa69cdd
58569,58569,2024-11-11,USPS,a213c489-92aa-402d-a3cc-c4c4cce710c6
58570,58570,2024-03-16,USPS,7113a9c9-bea4-4ad6-8642-4d8da1fef959
58571,58571,2024-02-11,UPS,4d45d3df-634d-4fb7-8091-e4de4c59644f
58572,58572,2024-10-31,USPS,c4b87fd0-4539-4a4c-b273-9e908e92658a
58573,58573,2024-10-17,UPS,3a3e6abb-83a9-4014-9951-d0cd3f45e5b4
58574,58574,2025-05-01,UPS,c45e0dad-fd4c-47aa-9327-7e8a4c2508e8
58575,58575,2023-10-29,USPS,a6b86aa7-05ef-48d0-a7e8-f7bc0e64e970
58576,58576,2025-01-24,DHL,4c74a137-8499-47e0-a645-76d5bc37859d
58577,58577,2024-07-05,DHL,f932a34c-5322-4ba1-abc3-0d46cf93288e
58578,58578,2025-05-08,USPS,af59f495-8330-46a0-bcd1-a156c2f0ddfe
58579,58579,2025-05-20,DHL,858a2671-f838-4fd2-91e7-a1c952477f4e
58580,58580,2024-08-29,FedEx,e2bfd35f-e08f-4f5c-ac49-8898e999b1a2
58581,58581,2024-06-22,DHL,b4ec660a-cd92-4583-b1ab-d1524288f816
58582,58582,2023-11-18,DHL,4ec60ad0-f5f0-4b15-84a8-6e5d969d0686
58583,58583,2023-08-30,UPS,cb208a0f-58a4-4295-a312-46d0f9360df7
58584,58584,2024-12-25,UPS,b0545d5d-030f-4b46-84df-b02ee5496ef2
58585,58585,2024-02-11,DHL,85643f4b-7687-4062-8409-5d47d444c9d9
58586,58586,2023-10-15,DHL,efa1be69-61cc-402b-97db-d7cef5f1fb30
58587,58587,2024-03-14,UPS,88111fc0-24eb-4e3a-bcb3-187174b78747
58588,58588,2025-01-10,UPS,b35343ef-3d4c-4507-a448-04d562267682
58589,58589,2025-05-14,DHL,2a62c3f9-cfab-489b-b9bc-93ac3a2d5017
58590,58590,2024-12-27,USPS,e95f8d04-0742-4488-bade-b1abd39f4817
58591,58591,2024-03-17,UPS,d2eaeeea-8ab4-486e-9d11-21582e223521
58592,58592,2023-12-08,FedEx,ee604475-11ab-44a3-ac23-2488bc136490
58593,58593,2024-04-22,FedEx,ef9f3f5a-c0c3-4d16-8f08-a23383754951
58594,58594,2025-04-06,FedEx,60661d3b-3fdd-4788-8d01-b57d89aba845
58595,58595,2023-10-15,USPS,65b6d89a-caaf-44e6-b4a7-e21ed494adc6
58596,58596,2023-08-24,USPS,35f327bc-c98f-415a-81a5-fa139cd683c2
58597,58597,2024-08-20,USPS,fccea122-42fc-43ae-9cb2-a2049a51e1e3
58598,58598,2024-11-02,DHL,d9d638b6-ac60-49ca-a179-4cc85f6f95da
58599,58599,2023-09-17,FedEx,3bbd5d53-c6ac-4081-8a19-a20d07fa40a9
58600,58600,2024-05-16,USPS,4e69b883-05e9-485a-b90e-a4c2f2ac1646
58601,58601,2023-10-29,DHL,80f136f0-4f96-443d-a43a-acbce0c6b522
58602,58602,2023-08-12,UPS,567b0413-fb69-4f3d-a574-6ceb6ca32085
58603,58603,2024-07-06,FedEx,1346ef89-8765-4254-9dde-9b6b910911c9
58604,58604,2024-04-09,FedEx,148359b4-c82f-4fd2-8422-5a8110dc1756
58605,58605,2024-11-07,FedEx,df800b81-9d9c-43df-a108-bfd3b8f4f2c8
58606,58606,2024-11-02,FedEx,974186aa-59ee-4664-bbe6-84dc3627628b
58607,58607,2024-02-18,DHL,423d2561-cbeb-4f47-ac2b-ab3e25482e89
58608,58608,2023-11-29,FedEx,bfc5489a-dc67-4125-9c28-c2dafab57820
58609,58609,2024-01-13,FedEx,88feb192-c6d2-46b3-9cff-d793b391e2bd
58610,58610,2024-12-19,DHL,ed2153de-8071-4f89-9049-a8f3b3e82373
58611,58611,2024-11-24,UPS,33795fc5-ee62-49e9-9c72-b6dc7d129410
58612,58612,2024-02-18,UPS,8b6b7fb5-e1d9-41c7-b1c7-b0e3a5e71db2
58613,58613,2025-02-26,UPS,9cb173e9-ba90-4e73-a8d3-33a2edae8037
58614,58614,2024-06-15,DHL,83763585-3968-4bb8-83a0-645a65ea114a
58615,58615,2023-09-17,DHL,02b59475-826e-486f-b8d2-6f1c69d74108
58616,58616,2024-10-23,UPS,6980e9ef-e5ee-4d77-b6f3-8e3485bf63df
58617,58617,2024-09-23,DHL,50b2b446-9c4d-4800-847f-a16c2b248287
58618,58618,2024-05-26,FedEx,6f85d0cf-269c-489a-b055-9fd8512161f0
58619,58619,2023-06-20,UPS,f810226d-fd1e-4c06-8c53-54c4fe4b9823
58620,58620,2025-01-31,FedEx,49f6cdf7-2f02-43c3-9f62-a51f73b6a7dc
58621,58621,2025-02-15,USPS,a407671d-703e-4da0-bb33-b50460f5c4c8
58622,58622,2024-01-10,FedEx,9222528d-4704-4284-9d5a-140b72f11353
58623,58623,2024-07-11,UPS,983dca34-74a0-4ddb-a1f0-fddbde8715b7
58624,58624,2025-04-20,FedEx,25251fb0-8062-4a45-b3e9-3e4ec3424774
58625,58625,2024-09-21,UPS,0167af60-e1d6-4ce1-8562-df6622236f6f
58626,58626,2024-01-12,USPS,8a520cc0-1774-477f-9987-6b4c59adc107
58627,58627,2023-06-12,USPS,60fd70e6-bff2-416d-926d-e105d3bc32b9
58628,58628,2024-02-09,USPS,70be718b-76f7-4f26-bee4-02e0e8d99e8d
58629,58629,2023-10-06,USPS,702e9d88-90d5-443e-99eb-813dcf5ebed8
58630,58630,2025-03-02,USPS,f3877bc2-1471-4015-bdad-cd4f199b5317
58631,58631,2024-09-13,DHL,445a7df5-2168-449e-9f83-897061d89ac7
58632,58632,2023-10-24,DHL,74eaad8b-7196-4f8a-b748-cb8e8f70ab23
58633,58633,2025-04-12,FedEx,a3aa5676-443d-4b2c-bcc8-68f0041a895d
58634,58634,2025-01-18,DHL,48b5be27-3d60-43e3-bfd1-a0983c71efbf
58635,58635,2023-09-24,FedEx,b045fdb8-be8b-4488-a6d7-b0326955d216
58636,58636,2024-09-01,DHL,16d19c00-ccc2-4557-a714-e47b6b5509f8
58637,58637,2025-05-23,UPS,2674cc26-89e5-4e34-be83-5ba2f641ab2b
58638,58638,2024-12-23,FedEx,8e2f37ef-dcd9-4aae-b165-358c59829568
58639,58639,2024-04-24,UPS,c457a74d-6d05-493c-afc7-5da6fdf322b4
58640,58640,2023-11-02,UPS,5857322d-f511-49a1-8e4e-451cfb62256f
58641,58641,2024-11-09,UPS,82123a85-baa7-48b8-a9cd-bc4f89143a82
58642,58642,2024-06-07,DHL,9271fd26-ce09-4e72-a052-0e88534ff8c3
58643,58643,2023-08-07,FedEx,4eccbd7f-0443-46a8-9579-c2592067385f
58644,58644,2024-08-26,USPS,6a00ebb6-4e63-4a72-a007-8e14301372e1
58645,58645,2025-04-18,USPS,4ae3ee8b-4b26-464f-b871-80fca048aaa8
58646,58646,2024-11-23,DHL,363d208c-0501-498b-bfec-264bd345c373
58647,58647,2024-05-23,DHL,49b6f657-1643-4da8-af42-6f03706beb00
58648,58648,2024-07-09,USPS,f38be47f-4006-485a-bf0e-aa4358d5af8c
58649,58649,2024-06-07,USPS,cad71a3c-cbf0-4954-85cc-a3e35e797932
58650,58650,2023-08-09,UPS,69106bb8-8942-4be9-9938-87594b9c2e5d
58651,58651,2025-03-01,UPS,67eb33df-4d7f-4bf1-8115-37a6cae27382
58652,58652,2023-12-14,USPS,e5701460-1adb-4376-972b-b73bdc14ffb3
58653,58653,2024-12-08,UPS,4b3461c3-de69-4338-a3e2-6e589d117fed
58654,58654,2024-06-19,UPS,cada843f-69b8-413e-a39c-ed6d7bd70c9d
58655,58655,2025-01-27,UPS,7dba443c-32c2-46d4-857e-7d4dc1ae085d
58656,58656,2024-09-23,FedEx,b0ac194c-dcf4-45e0-a25d-3a62da32783b
58657,58657,2025-05-14,UPS,5a26ab1d-5368-4c34-a88e-5f2b6eb1659c
58658,58658,2025-01-20,USPS,3351d51c-8966-4617-8786-d12300dd06a9
58659,58659,2025-04-18,FedEx,33d50743-13bf-4f76-a9d9-ba5bb4e2ca2f
58660,58660,2025-04-28,FedEx,3036dd17-b5ad-4a84-ab6d-91132ab6c531
58661,58661,2024-08-26,FedEx,31369fc8-98ea-497b-8374-9a6890efbb1d
58662,58662,2025-04-04,UPS,cf758496-2ab5-40a5-84fc-7334f84c67a8
58663,58663,2024-10-27,DHL,b350afc7-5a2e-4f56-84f0-340fcf7ae469
58664,58664,2024-02-20,UPS,b6a3fc19-0f79-44c6-9e3f-c36eb05c83fd
58665,58665,2025-01-11,FedEx,03f787aa-5d85-4a60-8806-c841d7738daa
58666,58666,2024-08-05,DHL,7dd9329a-b7df-4650-9322-3f7519b98793
58667,58667,2024-04-26,UPS,269118f5-69b0-48d7-ae08-6de2591efc86
58668,58668,2024-09-15,DHL,2a3af0f5-3c9a-4fb6-a2fd-d5b29a33d401
58669,58669,2024-09-01,DHL,6586951e-6505-4195-ba2f-e7dc81767398
58670,58670,2024-03-17,DHL,3ff0d087-1778-4443-9545-6fda4e8380ca
58671,58671,2023-10-29,FedEx,4bcf86a4-72f4-4e94-aeb1-a059fd4a5738
58672,58672,2023-05-27,USPS,0426c91c-1f40-4184-9dea-d4f4b0cd3864
58673,58673,2023-08-28,DHL,069d25eb-31ee-4088-afb9-9b7b9847202b
58674,58674,2024-11-17,DHL,73ca4201-ab31-4491-af1b-723d8e06e7c3
58675,58675,2025-01-12,DHL,1ad94634-6ed6-4dbd-84d2-d4cfe931f611
58676,58676,2024-02-19,USPS,091f1eb3-f1de-4fe3-81f2-35ff0009c549
58677,58677,2024-11-04,DHL,32279278-e11f-4a52-84ec-cccfbf4a8794
58678,58678,2025-03-19,FedEx,ffa8dec4-20fa-43ff-802c-649df5ed1dfc
58679,58679,2023-12-24,UPS,2867e4b2-dd45-4a51-a849-e6a33e417911
58680,58680,2025-04-23,DHL,6412dc11-ea09-4e65-90d8-6e0e3827495b
58681,58681,2024-03-30,USPS,4a53243e-fa2f-4749-92a8-4119f9d754a9
58682,58682,2023-10-21,FedEx,ce856fa3-92bd-49bd-93bd-f3d611eb3d4f
58683,58683,2024-09-17,UPS,01b0dde5-327b-40b4-a81d-0eab16c4d506
58684,58684,2024-06-23,DHL,188daf38-4a5c-4a27-810a-1d99253e79f4
58685,58685,2025-04-17,FedEx,9d318c34-512e-49f4-8aff-135f57f64e9a
58686,58686,2024-06-21,USPS,cd27b983-bba8-4f11-9123-64416db95234
58687,58687,2025-04-19,UPS,dcde8613-9ce7-4954-9620-8b6fd2676e66
58688,58688,2024-10-09,UPS,24adcc85-a1dd-4bac-b86a-6197253fb09c
58689,58689,2024-05-17,DHL,c48704cf-7f0c-4d03-8bf8-befeb1de8db5
58690,58690,2024-01-26,UPS,874f105b-d3c5-4553-8516-b6d3ef0533a6
58691,58691,2024-12-19,USPS,a739986a-ca43-4b09-a578-a98813f29efe
58692,58692,2024-01-23,FedEx,8811f9f1-b5bf-4023-abf1-976e76a04493
58693,58693,2024-01-22,FedEx,8fa13fb1-7e1a-4341-b8b0-ef6332a47e6f
58694,58694,2024-02-17,DHL,09f5b49d-0ff7-4498-bc49-b1f8c6cc08a5
58695,58695,2024-05-05,UPS,e05e7df6-7988-4509-831e-92622bd37a24
58696,58696,2024-06-04,USPS,4762ead3-c0f5-4323-a518-c1adad2e3657
58697,58697,2023-09-01,USPS,e27c3ea1-05df-4cb2-b1b5-1c9955a98881
58698,58698,2024-10-07,UPS,52e993a8-9b1c-48fd-ba25-972432a4bd9d
58699,58699,2025-03-26,UPS,3cae919f-0e5f-4456-ac60-568e795f7f50
58700,58700,2023-10-04,USPS,9d02a318-cc2e-4825-8427-f23245b3c9a2
58701,58701,2024-02-21,UPS,43a6ca78-b4a6-4e6f-a7d8-af8a83f1c9c0
58702,58702,2024-04-09,FedEx,2553d76d-a63e-4d48-84f2-6c87fd72970b
58703,58703,2024-09-08,USPS,80ffcc1e-d558-4648-bc8e-420910f609ca
58704,58704,2024-05-31,FedEx,da96f38a-3550-45bb-9d9e-458ba2330cc9
58705,58705,2025-05-16,USPS,7707b193-ebae-4977-acff-f6bceaa17975
58706,58706,2025-04-24,USPS,6cac9087-2f41-406f-8dc6-20e06a074bfb
58707,58707,2024-07-26,DHL,c6e1b7c4-5387-43d9-8ff9-676561320f91
58708,58708,2023-05-28,UPS,9752f156-47ea-48c5-b4ef-350519e23741
58709,58709,2024-07-14,UPS,bc938f7e-1e87-4311-bbfd-e8217575f0e5
58710,58710,2025-02-15,UPS,76eabfe0-c6f7-4bcc-8241-282d6da5f7e1
58711,58711,2024-09-03,DHL,53e511a5-5778-4e98-ad86-679a80ec547e
58712,58712,2024-08-28,DHL,a9302152-b8a0-4537-ae6d-54a465f8710a
58713,58713,2025-01-11,UPS,980948fc-8353-48d7-a77c-36fa66f93d0a
58714,58714,2024-08-18,FedEx,98b92a2d-10aa-4a08-80df-cd1639745863
58715,58715,2024-07-02,FedEx,34d37b69-e8eb-407b-9bee-bb9a47836b85
58716,58716,2025-05-24,DHL,d04fb4fc-b0fa-4e98-b215-83b0bb423981
58717,58717,2025-03-29,USPS,bf0cd4c1-1b6e-4c58-b496-d22ed5afae22
58718,58718,2023-09-04,USPS,696fe89e-a829-441d-bd79-12558a391db5
58719,58719,2025-02-19,USPS,f6768159-96f1-4fbb-9a08-a22d38041bea
58720,58720,2024-07-15,DHL,cce4a5b4-3320-46de-8b93-2a97c590187a
58721,58721,2024-08-12,USPS,e7ab938e-4dce-484c-8dd9-21a2ea9a1862
58722,58722,2024-09-09,FedEx,4957ec68-8263-46ec-8e2f-74f592345de8
58723,58723,2023-11-08,UPS,74153508-c732-40ab-b210-ae3a5ae2dcce
58724,58724,2023-08-31,UPS,dff2f2cb-fe39-4a35-a147-e2516fb30a35
58725,58725,2023-11-11,UPS,c2d772b7-4bc5-48bf-9a6c-e3a31ce4920f
58726,58726,2025-01-28,DHL,a19ec378-9b1b-4b62-8bc3-1137c6f03907
58727,58727,2024-06-06,UPS,31026663-f6b9-4161-a5c3-3592c4ad7f49
58728,58728,2024-09-14,UPS,edc7921b-ab38-48cf-b016-c315f564f652
58729,58729,2023-07-14,DHL,fc10df6f-45d3-4a27-a378-101df8b3eaad
58730,58730,2023-10-25,UPS,dd943b41-d06e-4d07-84df-2bcd8eac5a3f
58731,58731,2024-06-08,UPS,92eeed48-304c-44df-a508-48703cdb4901
58732,58732,2024-08-19,USPS,d7d3bf86-db38-4486-ae8b-8c6eeb824f72
58733,58733,2023-10-09,FedEx,f444ace7-1b73-44f6-ada7-9503e4038352
58734,58734,2025-03-15,FedEx,da23b8d8-2f3e-4bc2-8e58-c453f607104a
58735,58735,2024-08-01,USPS,1a01d436-6dcb-4516-be2c-fe193fee5520
58736,58736,2023-12-13,USPS,80a56d4e-0cd6-4f76-9f49-8ea1f0999ece
58737,58737,2024-06-05,DHL,9a620f32-696a-49b7-b0b4-ddd36b903c54
58738,58738,2024-12-30,FedEx,74a72c6e-6a5a-4378-beb2-2d033f18656c
58739,58739,2024-11-22,USPS,474d8356-7219-4277-af81-f5c6db90a32b
58740,58740,2024-03-28,FedEx,a248dd19-0238-4581-a546-a0ff988f8c81
58741,58741,2025-05-23,UPS,2886d7ce-3a41-460e-ba1b-ec4fcaa9b2f4
58742,58742,2025-01-18,DHL,d23cebf2-894a-4ebd-800b-0518cb9b5b4c
58743,58743,2024-01-28,USPS,c725625e-058c-47a9-b047-eac8ce378c54
58744,58744,2023-10-23,UPS,6a07e0f9-52c3-493e-97b9-f18b01c6b7eb
58745,58745,2023-07-06,USPS,280947af-0a19-48e9-906b-21a4ff2c8bb7
58746,58746,2024-06-05,UPS,400eba5f-e728-47d0-b074-5053cedf4ac0
58747,58747,2023-07-23,UPS,34926747-fb36-48d8-bea9-c0f22e02790a
58748,58748,2024-03-28,FedEx,26b98f10-a2b0-4181-8f62-2346d848acd9
58749,58749,2025-02-26,UPS,07de030e-67b7-43b4-8dd1-65a721a942ba
58750,58750,2023-11-04,FedEx,867c1a82-4b35-47fa-9107-e65efc077ef6
58751,58751,2024-05-08,UPS,985f121e-2af6-4ad6-aad0-64d20f4ff285
58752,58752,2023-12-18,FedEx,34ed3924-fd44-4a67-8b14-fb48b1ce647c
58753,58753,2023-08-20,FedEx,18bd3abf-8934-48c3-ba4e-94d4963d14b7
58754,58754,2024-06-11,FedEx,4ec448a3-92f0-485d-9cf5-e65b05e1f2d8
58755,58755,2024-03-28,USPS,56ec0486-c900-418e-be09-54285e7ad5a7
58756,58756,2024-08-04,USPS,91e97a47-9d83-4ccb-b055-f34ecc8ac636
58757,58757,2025-04-11,UPS,08fb9796-025f-4650-a9b9-fadb7a8a6c98
58758,58758,2023-07-28,DHL,69a1f995-4504-48ea-9401-f2cd355e2a2f
58759,58759,2023-08-28,UPS,2a7c0dc3-1519-4bb2-b82c-1013abd10917
58760,58760,2024-06-01,FedEx,b14ae08e-6e10-4311-ba5a-21f3d56b3bac
58761,58761,2023-08-31,USPS,2667da95-ff74-416c-a6d9-830629c19a2a
58762,58762,2025-05-01,USPS,6f4087b8-5e4a-4334-9910-99d7955815fa
58763,58763,2024-10-27,UPS,5638cf4b-1467-4a39-a7f6-a96e7c9acaa6
58764,58764,2024-06-19,DHL,065c8e6f-5c72-4a1d-8343-18cde75f8047
58765,58765,2025-04-13,UPS,140f2b3e-6489-4234-af38-0f82f0e5adbd
58766,58766,2024-05-10,USPS,830ca854-17f7-4bd3-993e-ed1dcd0df0da
58767,58767,2023-09-20,USPS,410e4c3e-f519-4758-a0b7-9fc5f9492719
58768,58768,2023-11-28,USPS,9fad8f6c-099a-45cd-af67-38174622daae
58769,58769,2023-06-26,USPS,6a105d15-3b59-4c5e-a6fe-c4a624152698
58770,58770,2023-06-09,USPS,25ae1fb3-f1ba-431c-a0a8-bb2baabe19d9
58771,58771,2023-07-09,UPS,5543f11e-c594-4942-b298-85c6faf00223
58772,58772,2023-12-03,DHL,aa315326-cd25-4634-a756-acaae45bee4e
58773,58773,2024-08-05,USPS,0860250a-c9dc-4ba1-9827-a7171dc3f957
58774,58774,2023-12-16,DHL,fc92fcd6-4289-4d77-8b30-0499c4fd08e2
58775,58775,2025-01-29,DHL,39c6f9b3-24e1-4977-bcb7-bca2e8e1b348
58776,58776,2023-10-18,USPS,04517376-c8f6-4557-a599-a6c4d72b6270
58777,58777,2023-12-10,UPS,4d927ba4-747e-4cf0-acc3-6a00892593bd
58778,58778,2024-03-26,FedEx,e9c6be92-7284-4221-938d-5af881a92455
58779,58779,2025-03-05,DHL,e0c4be87-6476-4b04-9228-2203cfd80e60
58780,58780,2023-10-13,FedEx,70f38f2a-ed37-47c7-a463-87de5fb32f86
58781,58781,2024-10-31,USPS,cfd52f2e-f082-4807-8b74-5dc10f8dea9f
58782,58782,2024-06-12,DHL,1d691ff2-db0c-4638-af44-b7e59d9823ac
58783,58783,2024-10-28,UPS,de8155a2-49c4-4a15-b453-e3f7196812e2
58784,58784,2024-03-03,DHL,0a3ca4b3-6504-4a9d-b051-994b9c483a58
58785,58785,2025-04-16,UPS,2f70abb7-d1df-4ec8-a676-5135285f9010
58786,58786,2024-04-27,FedEx,0e37b71d-235e-4bdb-b8f3-e093f78a630c
58787,58787,2023-08-21,DHL,c284cf8b-cc70-408a-a00a-bb108752d972
58788,58788,2023-07-12,FedEx,b86950aa-7261-42fa-a41f-f3a8eff9401b
58789,58789,2024-09-15,UPS,1a187734-b21f-46a3-bedb-ee76b923cbb4
58790,58790,2024-11-10,USPS,00e995ed-eb2b-4f00-8d50-9145ca4ff254
