OrderID,ProductID,CustomerID,OrderDate,OrderQuantity,TotalAmount,Status
49227,19,1170,2023-06-26,4,1441.92,Shipped
49228,23,638,2023-10-22,5,241.9,Delivered
49229,20,415,2023-06-23,1,95.58,Shipped
49230,131,1099,2023-12-03,3,288.99,Cancelled
49231,130,346,2025-02-24,2,48.82,Delivered
49232,59,794,2023-08-06,1,734.27,Pending
49233,23,723,2025-02-06,10,483.8,Cancelled
49234,50,350,2023-09-30,7,342.93,Shipped
49235,9,686,2024-09-28,4,2593.92,Shipped
49236,51,212,2024-11-16,7,3320.38,Pending
49237,59,370,2024-06-30,5,3671.35,Pending
49238,50,1154,2025-03-02,7,342.93,Shipped
49239,16,22,2023-10-13,10,1167.8,Shipped
49240,138,97,2023-12-22,8,1691.44,Shipped
49241,87,61,2023-06-29,6,595.08,Pending
49242,141,436,2024-02-20,9,812.07,Delivered
49243,24,1178,2025-02-09,7,564.76,Delivered
49244,8,287,2023-08-03,5,481.95,Pending
49245,40,145,2023-09-26,9,3411.9,Cancelled
49246,41,749,2024-12-21,10,2021.1,Delivered
49247,115,763,2024-08-26,5,410.4,Shipped
49248,88,228,2023-09-18,10,262.5,Cancelled
49249,39,989,2025-04-15,4,163.6,Cancelled
49250,81,156,2024-05-29,2,85.96,Cancelled
49251,30,45,2024-12-31,7,151.55,Delivered
49252,103,217,2024-08-11,3,5328.09,Pending
49253,62,207,2024-02-12,9,1417.32,Pending
49254,85,150,2024-08-06,3,1862.55,Pending
49255,47,58,2024-10-27,3,145.29,Delivered
49256,104,841,2023-07-17,5,114.05,Pending
49257,85,552,2024-08-22,10,6208.5,Cancelled
49258,139,1034,2023-06-07,6,101.22,Cancelled
49259,86,301,2023-08-06,4,216.6,Delivered
49260,137,1142,2024-11-11,4,89.8,Delivered
49261,109,141,2024-03-08,2,444.32,Pending
49262,8,1078,2023-06-05,10,963.9,Cancelled
49263,55,823,2024-04-05,8,43.68,Delivered
49264,150,1027,2024-12-22,4,20.72,Delivered
49265,88,816,2024-10-20,4,105.0,Delivered
49266,70,653,2025-02-26,8,164.08,Delivered
49267,93,287,2024-12-07,2,181.78,Cancelled
49268,10,1031,2023-07-11,9,102.6,Pending
49269,106,746,2024-09-22,1,6.74,Shipped
49270,133,101,2024-09-09,4,34.88,Shipped
49271,142,895,2023-11-05,5,159.65,Cancelled
49272,106,246,2024-12-13,7,47.18,Shipped
49273,43,239,2023-11-19,3,1034.55,Cancelled
49274,98,1118,2024-12-24,9,340.74,Pending
49275,97,189,2025-04-27,10,4740.2,Pending
49276,135,989,2024-02-02,4,154.36,Shipped
49277,45,716,2025-03-07,9,264.6,Cancelled
49278,106,1162,2024-03-30,4,26.96,Delivered
49279,26,465,2024-05-31,10,442.0,Shipped
49280,13,361,2023-07-31,7,224.07,Delivered
49281,29,6,2025-05-29,9,528.03,Shipped
49282,76,590,2024-12-14,9,2195.1,Pending
49283,24,609,2024-06-28,2,161.36,Shipped
49284,121,939,2023-09-01,1,1945.77,Cancelled
49285,46,1123,2024-01-03,1,25.02,Delivered
49286,5,422,2023-12-18,9,111.15,Delivered
49287,127,511,2023-07-08,8,450.08,Delivered
49288,119,272,2024-01-20,8,70.08,Pending
49289,148,218,2024-10-22,8,955.6,Cancelled
49290,111,1130,2024-11-23,8,1173.04,Delivered
49291,139,218,2024-05-19,4,67.48,Pending
49292,29,457,2024-05-24,5,293.35,Cancelled
49293,149,1180,2025-05-08,4,777.76,Shipped
49294,93,879,2024-10-06,3,272.67,Cancelled
49295,94,410,2023-06-23,7,1416.8,Shipped
49296,54,560,2024-01-29,10,807.9,Shipped
49297,132,63,2025-05-28,9,321.48,Cancelled
49298,126,757,2023-11-24,2,29.4,Pending
49299,107,1159,2024-09-11,7,455.07,Cancelled
49300,1,864,2023-06-09,3,66.27,Pending
49301,116,507,2023-12-10,9,288.72,Cancelled
49302,57,615,2024-07-18,3,2581.56,Delivered
49303,119,1027,2024-04-21,6,52.56,Pending
49304,89,982,2024-03-31,10,11965.3,Pending
49305,62,254,2025-05-21,6,944.88,Shipped
49306,129,759,2023-10-20,5,649.6,Cancelled
49307,45,555,2024-09-10,6,176.4,Delivered
49308,3,262,2024-09-21,7,8008.56,Shipped
49309,113,182,2024-02-04,10,852.9,Pending
49310,51,622,2024-06-17,10,4743.4,Cancelled
49311,9,293,2025-02-10,2,1296.96,Cancelled
49312,123,1018,2025-02-03,3,65.4,Pending
49313,15,632,2024-01-29,4,347.92,Delivered
49314,58,288,2024-02-15,6,448.8,Delivered
49315,67,450,2024-05-07,1,91.92,Delivered
49316,63,1076,2023-11-20,3,288.6,Pending
49317,19,63,2024-08-12,7,2523.36,Delivered
49318,102,393,2023-07-01,1,53.9,Pending
49319,126,580,2023-07-06,10,147.0,Pending
49320,13,269,2023-07-03,9,288.09,Delivered
49321,135,1080,2023-09-16,6,231.54,Pending
49322,118,612,2024-08-06,3,408.36,Delivered
49323,136,1123,2024-03-15,7,301.35,Cancelled
49324,40,1085,2025-03-29,7,2653.7,Pending
49325,144,327,2025-02-13,3,98.67,Cancelled
49326,50,709,2024-04-27,8,391.92,Shipped
49327,4,233,2024-05-27,5,232.85,Pending
49328,130,508,2023-06-15,6,146.46,Pending
49329,118,1107,2023-10-08,7,952.84,Pending
49330,123,240,2024-01-11,1,21.8,Shipped
49331,1,654,2024-01-28,10,220.9,Shipped
49332,17,970,2023-06-04,8,4110.16,Shipped
49333,66,301,2023-10-11,8,16.0,Pending
49334,105,964,2023-08-13,6,178.02,Pending
49335,109,641,2024-05-06,10,2221.6,Shipped
49336,20,690,2024-09-04,5,477.9,Delivered
49337,54,19,2023-10-12,3,242.37,Cancelled
49338,57,608,2024-10-20,6,5163.12,Cancelled
49339,49,650,2024-10-28,7,2839.69,Pending
49340,41,113,2025-03-31,9,1818.99,Cancelled
49341,72,991,2025-05-11,5,2040.1,Shipped
49342,102,543,2024-09-23,8,431.2,Delivered
49343,97,474,2024-01-28,9,4266.18,Shipped
49344,83,117,2024-02-15,3,82.65,Pending
49345,122,185,2024-04-02,2,723.3,Shipped
49346,36,1164,2024-05-24,5,149.65,Cancelled
49347,139,237,2024-01-28,5,84.35,Delivered
49348,68,49,2023-08-30,2,81.52,Shipped
49349,104,26,2024-05-19,6,136.86,Cancelled
49350,126,808,2023-12-15,2,29.4,Pending
49351,14,233,2024-06-12,2,306.9,Cancelled
49352,135,336,2025-02-11,9,347.31,Delivered
49353,148,1156,2024-02-13,5,597.25,Pending
49354,125,916,2024-08-12,2,40.9,Shipped
49355,24,129,2024-02-05,10,806.8,Delivered
49356,80,294,2025-02-08,2,21.4,Shipped
49357,38,115,2023-12-21,1,246.21,Cancelled
49358,98,1050,2025-01-11,8,302.88,Pending
49359,140,99,2024-10-02,9,124.38,Shipped
49360,38,908,2023-12-09,2,492.42,Pending
49361,58,160,2024-04-30,8,598.4,Shipped
49362,32,885,2023-07-05,1,1717.48,Pending
49363,41,508,2025-01-17,6,1212.66,Delivered
49364,135,1073,2023-09-12,6,231.54,Pending
49365,79,494,2024-04-07,6,341.46,Delivered
49366,36,1147,2024-03-30,10,299.3,Cancelled
49367,97,153,2023-09-22,3,1422.06,Cancelled
49368,133,692,2025-01-23,8,69.76,Cancelled
49369,25,748,2025-04-21,5,412.8,Pending
49370,44,185,2024-12-08,2,113.76,Shipped
49371,133,840,2025-02-08,7,61.04,Shipped
49372,58,34,2025-02-04,8,598.4,Cancelled
49373,68,1062,2025-05-01,7,285.32,Pending
49374,102,949,2024-08-09,1,53.9,Pending
49375,61,828,2023-10-11,7,679.49,Delivered
49376,70,428,2025-04-13,3,61.53,Pending
49377,83,1042,2024-10-11,7,192.85,Shipped
49378,132,578,2023-11-14,6,214.32,Delivered
49379,62,1013,2024-07-09,7,1102.36,Pending
49380,77,91,2025-05-28,2,40.04,Delivered
49381,79,117,2023-07-28,1,56.91,Delivered
49382,11,736,2024-10-06,4,3451.28,Cancelled
49383,18,91,2024-01-19,10,168.7,Cancelled
49384,103,1132,2024-12-16,8,14208.24,Delivered
49385,27,266,2023-12-07,10,1215.1,Shipped
49386,72,353,2025-04-28,1,408.02,Cancelled
49387,12,847,2023-10-28,10,95.4,Shipped
49388,133,1123,2025-05-18,6,52.32,Cancelled
49389,94,1168,2024-06-06,3,607.2,Cancelled
49390,44,45,2023-10-19,9,511.92,Shipped
49391,54,306,2024-10-13,2,161.58,Delivered
49392,14,1144,2025-01-08,1,153.45,Cancelled
49393,36,36,2025-05-23,8,239.44,Delivered
49394,25,123,2023-06-07,4,330.24,Delivered
49395,5,667,2025-04-17,6,74.1,Shipped
49396,97,622,2023-10-03,6,2844.12,Shipped
49397,26,1093,2023-07-01,5,221.0,Delivered
49398,59,186,2024-05-23,3,2202.81,Pending
49399,17,518,2025-05-20,10,5137.7,Shipped
49400,121,556,2023-11-27,6,11674.62,Pending
49401,94,927,2024-07-15,10,2024.0,Delivered
49402,14,384,2024-09-06,5,767.25,Pending
49403,19,336,2024-04-24,7,2523.36,Cancelled
49404,13,314,2024-10-18,1,32.01,Cancelled
49405,13,1101,2023-09-29,9,288.09,Shipped
49406,102,900,2025-04-13,1,53.9,Delivered
49407,70,150,2024-12-24,6,123.06,Delivered
49408,114,1002,2024-12-19,9,841.05,Cancelled
49409,51,279,2024-11-18,4,1897.36,Delivered
49410,140,39,2024-04-27,1,13.82,Cancelled
49411,117,612,2024-03-09,10,1989.9,Shipped
49412,68,1130,2023-12-07,7,285.32,Pending
49413,105,319,2024-01-06,6,178.02,Pending
49414,149,358,2023-12-18,9,1749.96,Delivered
49415,142,305,2024-08-02,8,255.44,Pending
49416,74,1157,2024-02-26,10,3122.7,Cancelled
49417,150,264,2023-10-03,8,41.44,Cancelled
49418,5,1089,2023-09-30,9,111.15,Delivered
49419,131,937,2025-04-13,5,481.65,Delivered
49420,2,440,2023-11-14,4,310.36,Pending
49421,134,892,2023-11-19,10,441.8,Shipped
49422,149,812,2023-06-07,9,1749.96,Shipped
49423,64,483,2024-10-30,8,474.48,Shipped
49424,106,946,2025-05-02,4,26.96,Cancelled
49425,81,358,2024-07-12,6,257.88,Delivered
49426,38,1198,2024-03-15,4,984.84,Delivered
49427,90,44,2024-03-23,8,757.76,Delivered
49428,98,1198,2023-07-22,5,189.3,Delivered
49429,142,446,2023-11-14,4,127.72,Shipped
49430,5,855,2024-06-16,8,98.8,Pending
49431,135,5,2023-08-21,6,231.54,Shipped
49432,146,279,2023-08-10,7,215.11,Pending
49433,45,438,2023-07-15,8,235.2,Delivered
49434,113,721,2025-03-14,5,426.45,Delivered
49435,125,86,2025-01-31,3,61.35,Shipped
49436,147,349,2024-02-09,7,614.18,Delivered
49437,108,892,2024-05-19,5,169.8,Shipped
49438,75,81,2024-04-10,8,487.2,Cancelled
49439,100,221,2023-10-12,7,327.18,Cancelled
49440,141,15,2023-11-03,2,180.46,Cancelled
49441,27,1141,2025-05-06,7,850.57,Delivered
49442,51,567,2023-08-01,4,1897.36,Cancelled
49443,67,617,2024-08-26,4,367.68,Delivered
49444,62,641,2023-12-13,9,1417.32,Cancelled
49445,74,194,2023-08-19,7,2185.89,Shipped
49446,75,375,2024-06-30,9,548.1,Pending
49447,9,875,2024-12-31,4,2593.92,Pending
49448,16,174,2024-07-05,2,233.56,Cancelled
49449,12,835,2025-01-06,5,47.7,Delivered
49450,83,243,2025-04-20,7,192.85,Delivered
49451,31,286,2024-06-10,2,1419.72,Pending
49452,134,24,2025-03-04,10,441.8,Shipped
49453,28,64,2024-01-09,5,2180.2,Delivered
49454,112,712,2024-06-22,3,2965.53,Pending
49455,45,755,2024-10-03,2,58.8,Cancelled
49456,18,379,2023-06-10,7,118.09,Cancelled
49457,33,675,2025-01-05,7,313.6,Cancelled
49458,139,1104,2024-05-04,1,16.87,Pending
49459,8,89,2024-07-08,4,385.56,Cancelled
49460,32,215,2024-09-09,1,1717.48,Pending
49461,119,539,2025-02-07,7,61.32,Cancelled
49462,137,1000,2024-03-04,4,89.8,Shipped
49463,67,1151,2023-08-04,8,735.36,Cancelled
49464,116,533,2025-02-21,2,64.16,Shipped
49465,97,457,2023-06-03,10,4740.2,Cancelled
49466,18,634,2023-12-30,7,118.09,Pending
49467,28,843,2023-10-15,4,1744.16,Delivered
49468,61,333,2023-12-15,1,97.07,Shipped
49469,150,664,2023-10-17,6,31.08,Delivered
49470,57,472,2025-06-01,10,8605.2,Cancelled
49471,101,719,2025-01-05,8,550.56,Cancelled
49472,8,1165,2023-08-27,4,385.56,Pending
49473,74,870,2023-06-18,3,936.81,Delivered
49474,21,368,2024-05-09,9,71.01,Delivered
49475,10,739,2023-07-17,4,45.6,Delivered
49476,66,998,2025-02-16,2,4.0,Shipped
49477,43,383,2024-10-08,4,1379.4,Pending
49478,32,1004,2024-09-28,3,5152.44,Cancelled
49479,80,961,2023-11-04,1,10.7,Delivered
49480,25,66,2023-10-20,1,82.56,Pending
49481,7,240,2024-05-09,9,1224.27,Cancelled
49482,53,989,2024-02-09,2,582.58,Shipped
49483,57,291,2023-06-16,9,7744.68,Delivered
49484,46,789,2025-03-29,5,125.1,Cancelled
49485,86,928,2025-03-26,6,324.9,Pending
49486,116,542,2024-01-25,4,128.32,Shipped
49487,31,529,2023-12-10,1,709.86,Pending
49488,89,926,2025-04-24,8,9572.24,Pending
49489,107,414,2023-08-14,5,325.05,Cancelled
49490,116,217,2023-09-08,9,288.72,Shipped
49491,36,759,2024-05-09,5,149.65,Cancelled
49492,150,245,2025-03-08,3,15.54,Delivered
49493,95,990,2024-04-05,4,2647.44,Pending
49494,125,746,2023-06-09,6,122.7,Shipped
49495,63,404,2024-10-27,4,384.8,Shipped
49496,62,231,2024-10-05,7,1102.36,Shipped
49497,60,703,2024-02-09,8,524.96,Pending
49498,84,1140,2023-12-15,3,2403.63,Shipped
49499,92,47,2025-01-03,8,125.44,Shipped
49500,25,457,2023-12-05,3,247.68,Cancelled
49501,107,617,2023-06-11,9,585.09,Delivered
49502,10,1058,2023-06-21,5,57.0,Delivered
49503,121,346,2024-12-25,8,15566.16,Delivered
49504,138,340,2025-05-13,9,1902.87,Pending
49505,22,373,2024-03-01,1,69.15,Delivered
49506,58,139,2024-09-13,3,224.4,Delivered
49507,17,278,2024-10-14,6,3082.62,Delivered
49508,139,87,2023-08-22,4,67.48,Cancelled
49509,68,35,2023-08-14,6,244.56,Pending
49510,111,710,2024-02-20,3,439.89,Delivered
49511,143,476,2024-03-13,2,161.48,Delivered
49512,41,441,2025-04-29,3,606.33,Cancelled
49513,141,8,2023-06-26,9,812.07,Shipped
49514,4,82,2024-09-17,5,232.85,Pending
49515,104,874,2023-10-30,1,22.81,Delivered
49516,120,46,2024-05-17,8,95.92,Delivered
49517,110,735,2024-05-22,2,885.0,Shipped
49518,54,304,2023-07-26,8,646.32,Pending
49519,59,533,2024-03-29,4,2937.08,Delivered
49520,42,32,2024-02-06,7,941.57,Delivered
49521,89,784,2025-01-18,4,4786.12,Shipped
49522,19,518,2025-02-19,9,3244.32,Pending
49523,113,966,2025-03-24,6,511.74,Shipped
49524,139,798,2024-10-31,3,50.61,Shipped
49525,91,845,2025-02-28,2,376.58,Pending
49526,145,210,2025-01-21,9,4270.86,Pending
49527,70,271,2024-10-23,4,82.04,Delivered
49528,69,723,2023-07-11,1,29.05,Pending
49529,149,365,2024-03-29,7,1361.08,Shipped
49530,79,696,2024-05-05,1,56.91,Shipped
49531,118,1122,2024-04-23,3,408.36,Delivered
49532,109,298,2025-03-31,3,666.48,Cancelled
49533,2,675,2024-06-29,2,155.18,Shipped
49534,14,489,2024-01-29,6,920.7,Pending
49535,142,802,2024-06-30,2,63.86,Shipped
49536,93,462,2025-03-06,9,818.01,Shipped
49537,141,563,2024-12-24,1,90.23,Delivered
49538,136,120,2024-12-30,4,172.2,Pending
49539,115,93,2023-10-03,6,492.48,Cancelled
49540,13,554,2025-02-03,1,32.01,Pending
49541,25,1020,2024-06-06,6,495.36,Shipped
49542,80,952,2025-02-27,5,53.5,Cancelled
49543,116,1135,2024-09-05,4,128.32,Cancelled
49544,114,125,2024-05-01,4,373.8,Pending
49545,1,789,2023-06-04,10,220.9,Delivered
49546,23,105,2023-09-04,8,387.04,Cancelled
49547,51,542,2023-06-10,2,948.68,Cancelled
49548,124,93,2023-06-04,2,1187.3,Cancelled
49549,107,955,2025-04-13,6,390.06,Shipped
49550,67,74,2024-08-13,3,275.76,Shipped
49551,32,24,2023-10-31,10,17174.8,Shipped
49552,146,1125,2024-02-28,6,184.38,Cancelled
49553,101,889,2024-06-12,6,412.92,Delivered
49554,83,1187,2024-08-23,9,247.95,Cancelled
49555,70,375,2024-06-09,3,61.53,Cancelled
49556,26,399,2024-12-18,2,88.4,Delivered
49557,4,863,2024-07-02,3,139.71,Cancelled
49558,31,680,2025-01-07,8,5678.88,Cancelled
49559,77,206,2023-08-08,8,160.16,Pending
49560,39,416,2025-03-26,3,122.7,Delivered
49561,144,1177,2023-06-25,6,197.34,Pending
49562,16,258,2025-01-18,7,817.46,Delivered
49563,43,530,2023-06-07,6,2069.1,Cancelled
49564,145,357,2024-04-07,9,4270.86,Pending
49565,113,202,2024-05-24,5,426.45,Pending
49566,27,142,2025-04-05,10,1215.1,Shipped
49567,106,14,2024-03-16,8,53.92,Delivered
49568,87,1023,2024-04-12,3,297.54,Shipped
49569,73,272,2023-08-06,6,263.7,Pending
49570,137,74,2025-01-04,10,224.5,Delivered
49571,18,1010,2023-09-12,5,84.35,Cancelled
49572,22,34,2024-07-02,9,622.35,Cancelled
49573,80,462,2023-11-15,8,85.6,Pending
49574,103,930,2024-10-13,3,5328.09,Delivered
49575,22,798,2024-07-11,3,207.45,Pending
49576,70,1078,2024-09-03,3,61.53,Shipped
49577,146,712,2024-05-14,5,153.65,Cancelled
49578,2,1043,2025-03-12,3,232.77,Shipped
49579,44,458,2024-09-25,4,227.52,Cancelled
49580,72,580,2024-05-10,7,2856.14,Cancelled
49581,30,424,2024-04-03,7,151.55,Shipped
49582,25,731,2025-02-16,1,82.56,Delivered
49583,21,192,2024-11-02,6,47.34,Pending
49584,36,1065,2025-01-20,7,209.51,Cancelled
49585,119,420,2024-01-31,9,78.84,Shipped
49586,56,337,2023-07-05,5,219.5,Shipped
49587,104,139,2023-06-16,7,159.67,Delivered
49588,35,63,2025-04-29,1,199.9,Pending
49589,31,666,2023-10-11,5,3549.3,Cancelled
49590,144,402,2024-04-23,5,164.45,Delivered
49591,30,656,2023-11-01,4,86.6,Pending
49592,95,305,2025-03-29,8,5294.88,Cancelled
49593,98,371,2023-12-12,5,189.3,Delivered
49594,111,585,2025-03-04,3,439.89,Cancelled
49595,96,291,2024-05-08,5,789.8,Delivered
49596,68,846,2025-04-07,5,203.8,Cancelled
49597,61,1023,2025-04-19,10,970.7,Shipped
49598,138,26,2023-09-14,10,2114.3,Pending
49599,94,1106,2025-02-25,4,809.6,Pending
49600,59,811,2024-12-12,9,6608.43,Cancelled
49601,5,1045,2023-09-26,5,61.75,Shipped
49602,133,937,2023-11-13,9,78.48,Delivered
49603,3,434,2024-12-12,7,8008.56,Delivered
49604,19,1179,2025-05-28,8,2883.84,Shipped
49605,16,313,2023-07-28,1,116.78,Cancelled
49606,43,1019,2024-10-06,9,3103.65,Delivered
49607,28,150,2025-03-02,6,2616.24,Pending
49608,135,428,2023-11-08,3,115.77,Pending
49609,111,509,2025-05-04,7,1026.41,Shipped
49610,32,1034,2024-12-13,3,5152.44,Delivered
49611,31,1043,2023-06-27,9,6388.74,Pending
49612,51,1055,2025-02-06,9,4269.06,Pending
49613,146,953,2023-07-07,7,215.11,Cancelled
49614,10,882,2023-09-18,1,11.4,Delivered
49615,5,555,2024-11-13,3,37.05,Shipped
49616,128,182,2024-11-26,7,145.32,Shipped
49617,36,568,2024-05-18,1,29.93,Shipped
49618,54,636,2023-10-31,4,323.16,Cancelled
49619,2,497,2023-10-18,5,387.95,Shipped
49620,71,319,2023-06-02,6,469.38,Cancelled
49621,130,101,2025-01-30,5,122.05,Pending
49622,21,1186,2025-04-18,1,7.89,Delivered
49623,86,962,2023-12-10,6,324.9,Pending
49624,124,1036,2023-09-06,5,2968.25,Cancelled
49625,72,447,2025-01-29,5,2040.1,Cancelled
49626,92,221,2025-01-21,1,15.68,Cancelled
49627,8,971,2025-01-12,9,867.51,Delivered
49628,21,10,2024-06-14,1,7.89,Cancelled
49629,80,419,2024-07-12,10,107.0,Shipped
49630,106,921,2025-03-24,7,47.18,Cancelled
49631,79,496,2024-01-23,4,227.64,Pending
49632,25,574,2024-03-19,3,247.68,Cancelled
49633,15,11,2024-09-27,1,86.98,Delivered
49634,25,1128,2023-12-08,2,165.12,Cancelled
49635,10,838,2025-01-25,8,91.2,Shipped
49636,2,664,2024-02-09,9,698.31,Shipped
49637,90,445,2024-05-09,3,284.16,Cancelled
49638,81,666,2024-03-17,6,257.88,Delivered
49639,127,181,2025-01-07,8,450.08,Delivered
49640,57,266,2025-01-05,1,860.52,Delivered
49641,130,577,2024-12-21,4,97.64,Pending
49642,136,927,2023-08-16,9,387.45,Pending
49643,12,969,2023-06-21,10,95.4,Delivered
49644,144,1067,2024-05-14,9,296.01,Cancelled
49645,109,51,2025-04-15,2,444.32,Pending
49646,119,91,2024-10-29,10,87.6,Shipped
49647,104,825,2023-11-03,5,114.05,Shipped
49648,122,200,2025-03-10,3,1084.95,Cancelled
49649,101,857,2025-03-14,6,412.92,Pending
49650,44,81,2023-11-29,1,56.88,Delivered
49651,3,44,2024-08-03,4,4576.32,Cancelled
49652,59,1125,2024-06-08,9,6608.43,Delivered
49653,110,39,2024-12-10,3,1327.5,Delivered
49654,38,1026,2024-12-11,10,2462.1,Delivered
49655,18,551,2023-07-06,8,134.96,Shipped
49656,78,1,2023-12-13,9,141.48,Delivered
49657,95,624,2024-10-10,8,5294.88,Shipped
49658,55,1155,2025-05-08,6,32.76,Pending
49659,40,1003,2025-05-15,1,379.1,Shipped
49660,23,509,2024-08-16,3,145.14,Pending
49661,30,252,2023-09-09,5,108.25,Shipped
49662,83,553,2024-01-04,4,110.2,Pending
49663,54,581,2024-11-28,4,323.16,Cancelled
49664,9,698,2024-07-25,2,1296.96,Shipped
49665,96,599,2025-05-29,1,157.96,Shipped
49666,108,873,2025-02-24,3,101.88,Cancelled
49667,73,178,2024-05-06,7,307.65,Delivered
49668,116,602,2023-09-08,1,32.08,Shipped
49669,137,722,2023-12-15,1,22.45,Pending
49670,101,785,2024-10-06,6,412.92,Cancelled
49671,82,138,2024-05-21,8,178.32,Shipped
49672,147,152,2023-09-18,2,175.48,Pending
49673,136,595,2024-04-06,8,344.4,Shipped
49674,126,1134,2024-02-15,1,14.7,Pending
49675,124,341,2024-05-04,9,5342.85,Pending
49676,88,905,2024-04-16,6,157.5,Shipped
49677,26,1091,2025-05-24,4,176.8,Cancelled
49678,17,1045,2024-01-17,1,513.77,Cancelled
49679,58,1138,2023-11-22,6,448.8,Pending
49680,91,627,2024-02-15,1,188.29,Delivered
49681,30,284,2023-07-20,6,129.9,Shipped
49682,88,494,2023-10-09,9,236.25,Delivered
49683,27,822,2024-03-01,3,364.53,Shipped
49684,73,909,2025-05-26,9,395.55,Cancelled
49685,44,319,2025-04-24,4,227.52,Pending
49686,68,410,2024-10-19,3,122.28,Cancelled
49687,10,405,2025-05-25,9,102.6,Pending
49688,44,517,2023-07-23,2,113.76,Pending
49689,31,414,2024-06-07,10,7098.6,Cancelled
49690,83,664,2024-01-06,8,220.4,Shipped
49691,92,945,2023-07-13,6,94.08,Pending
49692,8,244,2023-12-26,6,578.34,Delivered
49693,124,725,2024-04-28,10,5936.5,Cancelled
49694,91,706,2025-03-02,8,1506.32,Pending
49695,87,922,2024-12-08,10,991.8,Shipped
49696,90,1056,2023-09-05,8,757.76,Pending
49697,82,581,2024-12-26,2,44.58,Shipped
49698,82,403,2024-02-13,2,44.58,Shipped
49699,20,649,2024-02-12,4,382.32,Cancelled
49700,41,688,2025-01-19,1,202.11,Pending
49701,9,118,2024-07-01,3,1945.44,Shipped
49702,133,697,2025-03-15,7,61.04,Pending
49703,113,96,2024-06-23,2,170.58,Cancelled
49704,117,33,2023-06-08,4,795.96,Cancelled
49705,95,47,2023-06-22,7,4633.02,Cancelled
49706,77,386,2025-04-15,2,40.04,Cancelled
49707,70,379,2023-06-13,7,143.57,Delivered
49708,61,619,2023-08-21,9,873.63,Shipped
49709,61,507,2024-05-07,1,97.07,Shipped
49710,38,16,2024-04-22,2,492.42,Cancelled
49711,132,281,2025-05-17,5,178.6,Pending
49712,61,825,2025-04-11,1,97.07,Shipped
49713,150,1021,2025-03-27,5,25.9,Pending
49714,47,348,2025-05-28,7,339.01,Cancelled
49715,55,632,2024-04-23,9,49.14,Cancelled
49716,21,1139,2023-09-06,1,7.89,Shipped
49717,116,122,2024-12-10,2,64.16,Cancelled
49718,77,891,2023-12-09,8,160.16,Cancelled
49719,22,746,2024-03-25,6,414.9,Delivered
49720,83,361,2024-03-31,3,82.65,Pending
49721,43,182,2023-10-19,10,3448.5,Cancelled
49722,67,512,2023-10-18,1,91.92,Shipped
49723,61,476,2024-10-04,2,194.14,Pending
49724,104,167,2023-11-16,10,228.1,Pending
49725,115,924,2024-01-08,5,410.4,Delivered
49726,107,701,2023-09-21,1,65.01,Pending
49727,89,1096,2024-03-06,6,7179.18,Pending
49728,6,1083,2024-02-07,8,389.28,Shipped
49729,78,813,2023-11-23,9,141.48,Cancelled
49730,9,1168,2024-01-13,3,1945.44,Cancelled
49731,139,1171,2024-10-02,5,84.35,Shipped
49732,133,1152,2024-09-11,3,26.16,Shipped
49733,126,1067,2023-06-23,10,147.0,Pending
49734,102,499,2024-12-11,7,377.3,Cancelled
49735,122,425,2025-01-15,10,3616.5,Delivered
49736,124,85,2024-09-28,3,1780.95,Shipped
49737,12,330,2024-04-08,2,19.08,Cancelled
49738,77,107,2024-04-05,7,140.14,Cancelled
49739,27,1044,2024-04-17,8,972.08,Shipped
49740,51,182,2023-08-17,5,2371.7,Cancelled
49741,131,240,2024-03-14,9,866.97,Delivered
49742,29,592,2023-07-06,2,117.34,Cancelled
49743,95,984,2024-08-21,7,4633.02,Pending
49744,9,1189,2023-07-07,7,4539.36,Cancelled
49745,68,980,2024-01-23,2,81.52,Pending
49746,11,944,2023-10-19,3,2588.46,Delivered
49747,143,443,2023-12-16,4,322.96,Delivered
49748,141,950,2023-08-29,6,541.38,Delivered
49749,115,782,2024-12-02,7,574.56,Pending
49750,83,1142,2023-12-23,2,55.1,Cancelled
49751,26,92,2025-01-26,2,88.4,Shipped
49752,31,405,2024-04-02,5,3549.3,Pending
49753,3,1022,2023-11-14,10,11440.8,Shipped
49754,51,163,2024-08-23,8,3794.72,Cancelled
49755,79,957,2023-07-20,1,56.91,Cancelled
49756,91,723,2024-03-18,2,376.58,Cancelled
49757,89,122,2024-06-16,2,2393.06,Pending
49758,12,1143,2023-07-09,5,47.7,Pending
49759,2,589,2024-01-30,6,465.54,Pending
49760,49,151,2024-11-30,4,1622.68,Pending
49761,72,239,2024-06-20,7,2856.14,Pending
49762,87,644,2024-11-19,1,99.18,Delivered
49763,32,328,2025-05-20,7,12022.36,Pending
49764,105,580,2024-01-28,4,118.68,Shipped
49765,42,1076,2024-09-07,9,1210.59,Cancelled
49766,124,209,2023-08-09,6,3561.9,Pending
49767,21,526,2024-11-20,10,78.9,Shipped
49768,131,897,2024-02-09,7,674.31,Cancelled
49769,20,671,2024-07-22,5,477.9,Delivered
49770,118,188,2023-11-11,5,680.6,Pending
49771,27,964,2023-10-21,4,486.04,Cancelled
49772,81,558,2024-04-19,10,429.8,Shipped
49773,143,195,2025-03-06,5,403.7,Pending
49774,93,1122,2023-11-13,2,181.78,Cancelled
49775,108,615,2024-09-16,9,305.64,Cancelled
