DiscountID,OrderID,DiscountAmount,DiscountCode
10240,51786,49.4,DISCOUNT-SxSa
10241,51788,60.45,DISCOUNT-rcST
10242,51791,56.53,DISCOUNT-Skne
10243,51793,80.99,DISCOUNT-eRTy
10244,51796,40.89,DISCOUNT-CJOM
10245,51799,45.97,DISCOUNT-aAGJ
10246,51809,16.29,DISCOUNT-fFhJ
10247,51820,60.21,DISCOUNT-GLJQ
10248,51822,6.79,DISCOUNT-WLJJ
10249,51823,75.69,DISCOUNT-kokh
10250,51824,57.75,DISCOUNT-VbGS
10251,51827,33.66,DISCOUNT-MHiN
10252,51833,51.16,DISCOUNT-hpvV
10253,51835,15.17,DISCOUNT-epWi
10254,51840,89.24,DISCOUNT-Zava
10255,51841,12.34,DISCOUNT-UZVS
10256,51845,27.1,DISCOUNT-EvJH
10257,51855,43.99,DISCOUNT-sovL
10258,51856,81.27,DISCOUNT-ETmQ
10259,51857,56.31,DISCOUNT-NDVg
10260,51862,72.4,DISCOUNT-QPow
10261,51867,75.84,DISCOUNT-llhP
10262,51869,79.05,DISCOUNT-QBWP
10263,51872,26.11,DISCOUNT-quyw
10264,51875,58.37,DISCOUNT-VvEs
10265,51878,51.39,DISCOUNT-OkNW
10266,51882,59.91,DISCOUNT-bcyK
10267,51884,53.59,DISCOUNT-pWpT
10268,51886,38.63,DISCOUNT-BBej
10269,51888,37.45,DISCOUNT-QnNZ
10270,51893,49.51,DISCOUNT-gQEZ
10271,51915,98.33,DISCOUNT-VPjx
10272,51932,40.0,DISCOUNT-isAs
10273,51933,41.99,DISCOUNT-XBsf
10274,51936,5.01,DISCOUNT-jYQw
10275,51938,93.34,DISCOUNT-RikA
10276,51958,83.96,DISCOUNT-bOMf
10277,51959,23.47,DISCOUNT-OMBX
10278,51972,82.4,DISCOUNT-DueZ
10279,51975,43.42,DISCOUNT-gAQV
10280,51978,85.15,DISCOUNT-EQFm
10281,51981,14.77,DISCOUNT-OAwQ
10282,51989,34.18,DISCOUNT-OoaT
10283,51990,31.31,DISCOUNT-dHId
10284,51995,33.67,DISCOUNT-lPtH
10285,51999,54.64,DISCOUNT-xlCe
10286,52002,87.7,DISCOUNT-DmVK
10287,52010,81.26,DISCOUNT-HfLs
10288,52011,42.0,DISCOUNT-QTeY
10289,52015,98.73,DISCOUNT-jjiB
10290,52016,35.81,DISCOUNT-VBJR
10291,52018,53.56,DISCOUNT-gbRC
10292,52023,49.62,DISCOUNT-aFCC
10293,52025,26.45,DISCOUNT-dumw
10294,52029,42.66,DISCOUNT-Mxcj
10295,52033,12.41,DISCOUNT-TffV
10296,52035,65.29,DISCOUNT-jdUU
10297,52046,12.06,DISCOUNT-NgRA
10298,52047,51.9,DISCOUNT-gpZd
10299,52055,42.87,DISCOUNT-Ugel
10300,52063,41.43,DISCOUNT-SNgP
10301,52064,87.35,DISCOUNT-Qimt
10302,52093,8.41,DISCOUNT-dOCC
10303,52095,72.69,DISCOUNT-zPuK
10304,52101,31.58,DISCOUNT-wBCp
10305,52102,13.75,DISCOUNT-JfrX
10306,52106,52.79,DISCOUNT-ulFC
10307,52109,11.94,DISCOUNT-FfNM
10308,52110,73.73,DISCOUNT-DKkG
10309,52111,46.51,DISCOUNT-ymwT
10310,52122,32.68,DISCOUNT-wXUE
10311,52124,69.66,DISCOUNT-ANfU
10312,52125,58.6,DISCOUNT-iQCI
10313,52128,27.44,DISCOUNT-lsrb
10314,52140,73.78,DISCOUNT-ceLW
10315,52142,30.01,DISCOUNT-JUpi
10316,52158,99.36,DISCOUNT-SqHh
10317,52162,72.0,DISCOUNT-PWHS
10318,52165,55.04,DISCOUNT-cbtq
10319,52168,39.03,DISCOUNT-mwkS
10320,52174,88.68,DISCOUNT-WFGj
10321,52188,85.86,DISCOUNT-Nzxz
10322,52196,82.62,DISCOUNT-jvjl
10323,52200,36.49,DISCOUNT-Izgn
10324,52201,21.31,DISCOUNT-DZQg
10325,52211,65.62,DISCOUNT-tyas
10326,52217,22.01,DISCOUNT-uJhS
10327,52218,96.92,DISCOUNT-Uzxm
10328,52227,31.75,DISCOUNT-QutM
10329,52239,49.19,DISCOUNT-IHew
10330,52242,45.73,DISCOUNT-OoGw
10331,52252,72.86,DISCOUNT-XXGJ
10332,52255,22.04,DISCOUNT-lLoc
10333,52264,34.54,DISCOUNT-Akbh
10334,52266,82.66,DISCOUNT-YqMk
10335,52268,70.4,DISCOUNT-BugV
10336,52273,88.46,DISCOUNT-EoVO
10337,52277,83.96,DISCOUNT-LsUi
10338,52279,94.35,DISCOUNT-gDnt
10339,52285,38.39,DISCOUNT-AVwC
10340,52286,16.85,DISCOUNT-cvBu
10341,52287,12.31,DISCOUNT-XvnK
10342,52290,63.75,DISCOUNT-UFDV
10343,52291,39.54,DISCOUNT-TGLK
10344,52295,36.63,DISCOUNT-uXez
10345,52304,79.64,DISCOUNT-wGoQ
10346,52305,82.65,DISCOUNT-BHfA
10347,52310,52.39,DISCOUNT-hFww
10348,52315,13.11,DISCOUNT-Ycex
10349,52318,98.1,DISCOUNT-YELM
10350,52325,12.08,DISCOUNT-rhzW
10351,52326,67.56,DISCOUNT-SwQp
10352,52333,65.08,DISCOUNT-LVgB
10353,52334,62.93,DISCOUNT-vvgr
10354,52339,97.04,DISCOUNT-HHbI
10355,52345,19.61,DISCOUNT-NbGi
10356,52353,24.87,DISCOUNT-AWar
10357,52354,65.84,DISCOUNT-IqjM
10358,52358,90.26,DISCOUNT-DMQm
10359,52360,50.97,DISCOUNT-bWkB
10360,52372,13.97,DISCOUNT-Mikq
10361,52373,88.1,DISCOUNT-ORin
10362,52376,91.88,DISCOUNT-gaJu
10363,52380,98.69,DISCOUNT-XzTg
10364,52391,37.14,DISCOUNT-xEyk
10365,52401,80.64,DISCOUNT-bYwO
10366,52405,91.63,DISCOUNT-cbTi
10367,52411,43.49,DISCOUNT-ZDQu
10368,52418,11.01,DISCOUNT-flOI
10369,52425,84.06,DISCOUNT-mpwa
10370,52431,40.32,DISCOUNT-YSzU
10371,52435,55.31,DISCOUNT-OYqz
10372,52442,37.53,DISCOUNT-PbZG
10373,52445,82.31,DISCOUNT-SUpt
10374,52449,25.66,DISCOUNT-GNBx
10375,52451,56.37,DISCOUNT-PcgN
10376,52452,53.53,DISCOUNT-xotE
10377,52466,99.39,DISCOUNT-XKOF
10378,52470,11.08,DISCOUNT-eKAQ
10379,52475,18.74,DISCOUNT-qIKx
10380,52476,65.03,DISCOUNT-NjIJ
10381,52479,21.3,DISCOUNT-snwU
10382,52482,74.22,DISCOUNT-eJrw
10383,52486,21.57,DISCOUNT-aUyW
10384,52493,50.88,DISCOUNT-uDcE
10385,52496,80.01,DISCOUNT-mDPp
10386,52502,63.55,DISCOUNT-xwtL
10387,52504,93.16,DISCOUNT-NViv
10388,52506,62.06,DISCOUNT-eljk
10389,52507,79.25,DISCOUNT-zgfS
10390,52509,19.06,DISCOUNT-YRwx
10391,52513,12.62,DISCOUNT-ecmh
10392,52517,11.65,DISCOUNT-HDJX
10393,52518,33.28,DISCOUNT-cAQO
10394,52527,25.64,DISCOUNT-hkiZ
10395,52531,98.08,DISCOUNT-DBOl
10396,52536,83.91,DISCOUNT-wqFL
10397,52539,8.8,DISCOUNT-fgtr
10398,52543,81.22,DISCOUNT-uemH
10399,52550,50.62,DISCOUNT-nXom
10400,52554,13.63,DISCOUNT-OqLQ
10401,52555,51.76,DISCOUNT-cSPI
10402,52561,87.62,DISCOUNT-LXFj
10403,52562,29.64,DISCOUNT-TXyY
10404,52566,73.99,DISCOUNT-dWay
10405,52569,87.08,DISCOUNT-SgRx
10406,52580,89.54,DISCOUNT-vewH
10407,52584,80.15,DISCOUNT-cftZ
10408,52587,84.35,DISCOUNT-Zjgc
10409,52590,56.9,DISCOUNT-Cgdk
10410,52592,86.15,DISCOUNT-DucL
10411,52596,59.97,DISCOUNT-PSDI
10412,52600,69.17,DISCOUNT-pdJk
10413,52601,6.45,DISCOUNT-jnDe
10414,52604,32.61,DISCOUNT-cECm
10415,52607,25.36,DISCOUNT-hymc
10416,52610,61.61,DISCOUNT-LJZm
10417,52622,77.28,DISCOUNT-rGip
10418,52623,90.66,DISCOUNT-nBio
10419,52626,18.14,DISCOUNT-tSjo
10420,52644,37.78,DISCOUNT-vgCq
10421,52648,43.28,DISCOUNT-fZpy
10422,52661,56.57,DISCOUNT-ApNU
10423,52663,36.53,DISCOUNT-KsqS
10424,52667,60.87,DISCOUNT-rxti
10425,52669,7.49,DISCOUNT-MmSY
10426,52670,91.61,DISCOUNT-oTBB
10427,52679,42.96,DISCOUNT-oYIr
10428,52681,99.46,DISCOUNT-sANP
10429,52697,34.05,DISCOUNT-MJFN
10430,52700,51.82,DISCOUNT-RCdG
10431,52702,92.41,DISCOUNT-SPYp
10432,52705,75.17,DISCOUNT-VVxz
10433,52707,61.39,DISCOUNT-pQGo
10434,52709,51.43,DISCOUNT-pSEj
10435,52713,97.0,DISCOUNT-XWmX
10436,52714,48.71,DISCOUNT-KZpy
10437,52718,88.84,DISCOUNT-BkBN
10438,52719,88.75,DISCOUNT-RRQb
10439,52720,37.64,DISCOUNT-pHBY
10440,52726,54.62,DISCOUNT-CdHE
10441,52733,79.14,DISCOUNT-rOzA
10442,52738,71.72,DISCOUNT-nmly
10443,52739,43.58,DISCOUNT-ykbv
10444,52747,98.73,DISCOUNT-roPN
10445,52756,29.23,DISCOUNT-IoTo
10446,52763,69.99,DISCOUNT-WMPb
10447,52773,86.3,DISCOUNT-YYPv
10448,52775,18.08,DISCOUNT-xzre
10449,52778,49.46,DISCOUNT-dlvr
10450,52781,47.82,DISCOUNT-YgCb
10451,52784,23.22,DISCOUNT-CMtc
10452,52791,25.71,DISCOUNT-MMVZ
10453,52794,93.61,DISCOUNT-mPIn
10454,52803,17.51,DISCOUNT-aTJC
10455,52809,78.94,DISCOUNT-qnMm
10456,52815,56.56,DISCOUNT-kUKq
10457,52819,81.58,DISCOUNT-medP
10458,52820,58.59,DISCOUNT-WMsb
10459,52821,80.19,DISCOUNT-HhzV
10460,52824,5.57,DISCOUNT-TflH
10461,52833,51.61,DISCOUNT-IrvP
10462,52836,92.08,DISCOUNT-kBUt
10463,52840,24.29,DISCOUNT-XVwt
10464,52842,14.74,DISCOUNT-NkEi
10465,52845,96.48,DISCOUNT-JdXr
10466,52849,64.17,DISCOUNT-bskQ
10467,52859,58.08,DISCOUNT-FtuV
10468,52865,35.84,DISCOUNT-wkGi
10469,52868,87.56,DISCOUNT-KEWl
10470,52888,57.92,DISCOUNT-DBxh
10471,52892,57.79,DISCOUNT-ZDPA
10472,52900,75.99,DISCOUNT-pPVf
10473,52903,19.04,DISCOUNT-PnVw
10474,52910,36.77,DISCOUNT-CsRJ
10475,52914,35.86,DISCOUNT-iLCB
10476,52915,63.55,DISCOUNT-ynpg
10477,52918,23.05,DISCOUNT-UmVB
10478,52919,33.33,DISCOUNT-RCQH
10479,52927,8.45,DISCOUNT-WnJu
10480,52934,29.06,DISCOUNT-RPnU
10481,52935,98.17,DISCOUNT-CeVZ
10482,52939,89.42,DISCOUNT-WsPL
10483,52946,16.72,DISCOUNT-uGZe
10484,52947,43.96,DISCOUNT-ZIDT
10485,52951,37.22,DISCOUNT-CCTx
10486,52964,58.88,DISCOUNT-nRUz
10487,52973,78.13,DISCOUNT-NlZy
10488,52978,51.62,DISCOUNT-aJQX
10489,52982,10.88,DISCOUNT-euaH
10490,52987,53.8,DISCOUNT-zhHv
10491,52989,15.74,DISCOUNT-hPxz
10492,52991,31.07,DISCOUNT-fwDg
10493,53005,93.28,DISCOUNT-iiwA
10494,53009,36.84,DISCOUNT-Wolh
10495,53014,15.81,DISCOUNT-NzPY
10496,53018,95.47,DISCOUNT-ITHy
10497,53030,46.3,DISCOUNT-meCG
10498,53031,84.91,DISCOUNT-fwOv
10499,53035,34.68,DISCOUNT-jekl
10500,53036,92.26,DISCOUNT-ssQc
10501,53043,39.97,DISCOUNT-yrwK
10502,53057,97.97,DISCOUNT-SSdb
10503,53059,12.03,DISCOUNT-SEUM
10504,53062,24.28,DISCOUNT-SlAL
10505,53063,84.04,DISCOUNT-eclG
10506,53064,24.47,DISCOUNT-YdIN
10507,53072,77.56,DISCOUNT-CTQe
10508,53073,28.92,DISCOUNT-mgoV
10509,53085,28.7,DISCOUNT-HfeU
10510,53089,38.37,DISCOUNT-QbpW
10511,53090,65.8,DISCOUNT-mkKq
10512,53093,48.81,DISCOUNT-uYpU
10513,53109,29.56,DISCOUNT-IekJ
10514,53116,53.39,DISCOUNT-lWHL
10515,53121,80.33,DISCOUNT-NhuB
10516,53122,97.09,DISCOUNT-aAOT
10517,53126,65.91,DISCOUNT-jkzC
10518,53131,84.6,DISCOUNT-Mxys
10519,53137,75.93,DISCOUNT-wJNm
10520,53138,87.63,DISCOUNT-zNVI
10521,53139,29.32,DISCOUNT-SRSK
10522,53142,81.6,DISCOUNT-LCKE
10523,53143,19.07,DISCOUNT-TigX
10524,53148,67.3,DISCOUNT-KwXE
10525,53149,75.3,DISCOUNT-sCeu
10526,53154,92.66,DISCOUNT-ihtn
10527,53168,19.7,DISCOUNT-cLBE
10528,53171,84.15,DISCOUNT-Qaho
10529,53199,93.63,DISCOUNT-WfLF
10530,53204,25.9,DISCOUNT-zSOp
10531,53206,87.91,DISCOUNT-tGxF
10532,53209,49.88,DISCOUNT-okZq
10533,53210,48.22,DISCOUNT-BfvY
10534,53213,89.21,DISCOUNT-xucu
10535,53219,33.47,DISCOUNT-NPQR
10536,53220,93.58,DISCOUNT-ttMV
10537,53221,34.52,DISCOUNT-BpcO
10538,53227,32.9,DISCOUNT-SalT
10539,53228,26.01,DISCOUNT-toTJ
10540,53236,55.01,DISCOUNT-JyZS
10541,53248,24.39,DISCOUNT-jmUl
10542,53257,78.82,DISCOUNT-nwgs
10543,53260,78.15,DISCOUNT-ThVA
10544,53266,20.95,DISCOUNT-ueNO
10545,53270,86.03,DISCOUNT-lFbf
10546,53285,93.5,DISCOUNT-oIec
10547,53286,42.1,DISCOUNT-qMOe
10548,53289,45.78,DISCOUNT-tFuV
10549,53294,8.6,DISCOUNT-tDTH
10550,53297,49.78,DISCOUNT-ogKx
10551,53304,78.54,DISCOUNT-iVDJ
10552,53305,5.73,DISCOUNT-OkxZ
10553,53311,96.64,DISCOUNT-gHCy
10554,53316,22.5,DISCOUNT-IUZc
10555,53319,61.87,DISCOUNT-otkr
10556,53320,30.01,DISCOUNT-hcgw
10557,53328,36.79,DISCOUNT-sMca
10558,53330,94.75,DISCOUNT-DvUU
10559,53334,35.29,DISCOUNT-ATIK
10560,53342,25.28,DISCOUNT-zhol
10561,53345,48.89,DISCOUNT-xZZG
10562,53358,91.48,DISCOUNT-GcwH
10563,53365,40.47,DISCOUNT-asxy
10564,53367,32.27,DISCOUNT-WODq
10565,53372,5.9,DISCOUNT-Elqq
10566,53373,29.96,DISCOUNT-ujCM
10567,53385,92.5,DISCOUNT-XWce
10568,53387,88.82,DISCOUNT-vIiO
10569,53388,46.58,DISCOUNT-xgAO
10570,53390,69.56,DISCOUNT-rSur
10571,53393,75.1,DISCOUNT-TSzY
10572,53394,43.32,DISCOUNT-glfW
10573,53405,37.27,DISCOUNT-ppkr
10574,53407,70.17,DISCOUNT-DKvv
10575,53418,16.99,DISCOUNT-aoob
10576,53430,17.98,DISCOUNT-rEmO
10577,53433,34.0,DISCOUNT-dzPk
10578,53438,22.83,DISCOUNT-HWnb
10579,53448,98.02,DISCOUNT-OWdN
10580,53454,38.87,DISCOUNT-oAeN
10581,53456,34.79,DISCOUNT-LZUj
10582,53458,16.25,DISCOUNT-zJHk
10583,53468,89.85,DISCOUNT-icPk
10584,53470,32.82,DISCOUNT-yvDA
10585,53479,27.18,DISCOUNT-JtHD
10586,53488,16.29,DISCOUNT-yASe
10587,53489,52.21,DISCOUNT-OFMh
10588,53491,22.51,DISCOUNT-WaRZ
10589,53499,18.44,DISCOUNT-TSqK
10590,53506,45.58,DISCOUNT-pXud
10591,53509,62.3,DISCOUNT-TxET
10592,53512,24.1,DISCOUNT-rKgK
10593,53521,28.71,DISCOUNT-gfkW
10594,53538,44.25,DISCOUNT-wxuM
10595,53540,91.35,DISCOUNT-EpPA
10596,53545,11.07,DISCOUNT-KpUM
10597,53549,24.93,DISCOUNT-igmV
10598,53556,26.7,DISCOUNT-BkLH
10599,53560,98.84,DISCOUNT-ugBj
10600,53561,94.25,DISCOUNT-MdMS
10601,53565,90.81,DISCOUNT-tEhq
10602,53566,31.02,DISCOUNT-luMs
10603,53580,20.42,DISCOUNT-wmsX
10604,53582,91.24,DISCOUNT-URUw
10605,53586,28.06,DISCOUNT-WBgB
10606,53591,22.05,DISCOUNT-ySXc
10607,53601,12.94,DISCOUNT-YygF
10608,53606,41.68,DISCOUNT-HwCX
10609,53612,28.83,DISCOUNT-pGLk
10610,53614,16.06,DISCOUNT-BqQW
10611,53618,42.07,DISCOUNT-SztR
10612,53621,74.98,DISCOUNT-TYbk
10613,53625,27.77,DISCOUNT-CxlS
10614,53633,49.23,DISCOUNT-KdBs
10615,53635,99.82,DISCOUNT-qjjf
10616,53642,79.07,DISCOUNT-FSBu
10617,53644,26.89,DISCOUNT-ZGfi
10618,53645,15.85,DISCOUNT-FxAk
10619,53650,6.5,DISCOUNT-NPeO
10620,53656,22.52,DISCOUNT-BVcM
10621,53657,51.98,DISCOUNT-hoWv
10622,53658,30.85,DISCOUNT-lBVS
10623,53664,45.19,DISCOUNT-aFZu
10624,53665,25.71,DISCOUNT-JauO
10625,53668,33.29,DISCOUNT-DQTq
10626,53685,13.74,DISCOUNT-pozp
10627,53686,30.19,DISCOUNT-GZeS
10628,53691,46.52,DISCOUNT-gLOG
10629,53693,23.84,DISCOUNT-fGiF
10630,53695,90.53,DISCOUNT-Lqxs
10631,53697,38.91,DISCOUNT-cHYD
10632,53698,58.21,DISCOUNT-zUmK
10633,53716,5.5,DISCOUNT-bMji
10634,53721,7.84,DISCOUNT-ubMb
10635,53723,92.7,DISCOUNT-CkcY
10636,53724,94.31,DISCOUNT-BRyp
10637,53727,25.54,DISCOUNT-MwGb
10638,53728,23.2,DISCOUNT-qONQ
10639,53729,69.12,DISCOUNT-bdiP
10640,53744,61.4,DISCOUNT-oxsb
10641,53747,76.11,DISCOUNT-qfmE
10642,53749,86.94,DISCOUNT-KAPo
10643,53750,95.62,DISCOUNT-EYkT
10644,53754,95.42,DISCOUNT-ZvGR
10645,53760,52.16,DISCOUNT-KgrG
10646,53763,14.19,DISCOUNT-txhd
10647,53767,64.35,DISCOUNT-SDjz
10648,53769,57.71,DISCOUNT-Mltx
10649,53772,30.04,DISCOUNT-VayM
10650,53773,92.83,DISCOUNT-utog
10651,53776,38.94,DISCOUNT-wHwg
10652,53781,91.0,DISCOUNT-xgtK
10653,53784,76.57,DISCOUNT-BAyH
10654,53790,50.02,DISCOUNT-PYGp
10655,53795,36.72,DISCOUNT-ESbZ
10656,53802,42.84,DISCOUNT-RMhZ
10657,53803,78.7,DISCOUNT-fJLH
10658,53806,62.1,DISCOUNT-ANIW
10659,53808,91.47,DISCOUNT-fAFs
10660,53811,38.93,DISCOUNT-LXZH
10661,53816,25.08,DISCOUNT-XETv
10662,53817,94.16,DISCOUNT-zZPF
10663,53819,36.89,DISCOUNT-iqBC
10664,53822,23.8,DISCOUNT-yRcG
10665,53823,68.14,DISCOUNT-jdiW
10666,53827,83.82,DISCOUNT-bnKT
10667,53828,66.19,DISCOUNT-fofR
10668,53838,48.49,DISCOUNT-MlTL
10669,53841,68.28,DISCOUNT-QAgG
10670,53845,89.37,DISCOUNT-FkdG
10671,53849,23.16,DISCOUNT-SQHN
10672,53851,21.82,DISCOUNT-nlRZ
10673,53852,28.46,DISCOUNT-aMZL
10674,53853,14.63,DISCOUNT-tISZ
10675,53855,42.46,DISCOUNT-XNuO
10676,53862,7.71,DISCOUNT-ZGec
10677,53871,84.71,DISCOUNT-mnkv
10678,53873,45.82,DISCOUNT-NNGp
10679,53885,70.7,DISCOUNT-noPp
10680,53889,79.25,DISCOUNT-tgpT
10681,53894,52.74,DISCOUNT-mljd
10682,53898,81.33,DISCOUNT-bpcG
10683,53902,41.02,DISCOUNT-HHWE
10684,53909,57.49,DISCOUNT-CcQA
10685,53918,51.72,DISCOUNT-YlXj
10686,53919,69.24,DISCOUNT-txkl
10687,53921,26.19,DISCOUNT-gWNn
10688,53922,28.97,DISCOUNT-ODSI
10689,53939,71.5,DISCOUNT-vZJf
10690,53942,38.15,DISCOUNT-xQJO
10691,53946,29.64,DISCOUNT-EGJl
10692,53950,95.91,DISCOUNT-Xqjg
10693,53952,12.21,DISCOUNT-Gytd
10694,53955,87.41,DISCOUNT-juyy
10695,53956,55.92,DISCOUNT-jKnE
10696,53957,59.15,DISCOUNT-dvtJ
10697,53960,94.03,DISCOUNT-IyJu
10698,53967,23.01,DISCOUNT-Mgdx
10699,53970,47.77,DISCOUNT-sKqt
10700,53973,26.32,DISCOUNT-OMxD
10701,53993,91.7,DISCOUNT-dCtE
10702,53999,82.39,DISCOUNT-ArkF
10703,54000,36.76,DISCOUNT-Tuqj
10704,54016,96.37,DISCOUNT-tWzM
10705,54018,9.06,DISCOUNT-FTnP
10706,54020,62.4,DISCOUNT-vBrP
10707,54025,87.69,DISCOUNT-vGWp
10708,54030,51.15,DISCOUNT-qrRF
10709,54034,84.54,DISCOUNT-HRKH
10710,54043,46.8,DISCOUNT-HPOa
10711,54045,27.88,DISCOUNT-Kwcg
10712,54048,65.69,DISCOUNT-envh
10713,54050,16.49,DISCOUNT-frth
10714,54056,32.79,DISCOUNT-YAll
10715,54060,70.97,DISCOUNT-oyAl
10716,54062,18.97,DISCOUNT-pkAd
10717,54073,65.94,DISCOUNT-wWJx
10718,54075,32.94,DISCOUNT-PQWZ
10719,54079,21.04,DISCOUNT-MOhS
10720,54082,61.26,DISCOUNT-uErk
10721,54083,55.51,DISCOUNT-euNY
10722,54087,79.7,DISCOUNT-DsyI
10723,54094,30.72,DISCOUNT-OGvO
10724,54098,43.33,DISCOUNT-Ckow
10725,54104,13.28,DISCOUNT-RDvs
10726,54107,12.3,DISCOUNT-rsfY
10727,54108,77.66,DISCOUNT-CKfD
10728,54120,9.91,DISCOUNT-CGPd
10729,54129,83.9,DISCOUNT-VwRz
10730,54131,72.25,DISCOUNT-irSQ
10731,54138,20.38,DISCOUNT-RgRM
10732,54149,19.64,DISCOUNT-HMMF
10733,54161,14.88,DISCOUNT-wNyS
10734,54163,90.99,DISCOUNT-kkHR
10735,54178,66.14,DISCOUNT-jjsp
10736,54183,90.75,DISCOUNT-bZhP
10737,54190,18.0,DISCOUNT-YcNB
10738,54195,14.16,DISCOUNT-nYwk
10739,54198,56.11,DISCOUNT-wufX
10740,54210,52.4,DISCOUNT-NGgJ
10741,54211,65.46,DISCOUNT-JkTS
10742,54212,7.62,DISCOUNT-SJIQ
10743,54214,20.65,DISCOUNT-RZHk
10744,54221,57.25,DISCOUNT-mlPi
10745,54226,83.97,DISCOUNT-kAke
10746,54239,62.7,DISCOUNT-NWTe
10747,54245,72.99,DISCOUNT-trtr
10748,54253,73.57,DISCOUNT-zXAA
10749,54261,18.19,DISCOUNT-bjlF
10750,54262,96.86,DISCOUNT-nHbi
10751,54265,39.8,DISCOUNT-sOnP
10752,54270,67.81,DISCOUNT-BoXc
10753,54273,80.82,DISCOUNT-GnrL
10754,54275,42.78,DISCOUNT-rHcN
10755,54277,21.76,DISCOUNT-bSEY
10756,54282,17.96,DISCOUNT-dJWf
10757,54285,30.18,DISCOUNT-QorR
10758,54287,83.78,DISCOUNT-GUpy
10759,54292,42.62,DISCOUNT-xrIS
10760,54296,68.52,DISCOUNT-znfK
10761,54298,96.85,DISCOUNT-UcBZ
10762,54300,84.02,DISCOUNT-blBm
10763,54307,88.93,DISCOUNT-VCNI
10764,54309,82.73,DISCOUNT-vxUc
10765,54310,89.25,DISCOUNT-RMpt
10766,54311,8.95,DISCOUNT-nIbd
10767,54324,75.24,DISCOUNT-dJfa
10768,54326,91.21,DISCOUNT-lLJP
10769,54329,52.36,DISCOUNT-ZNsi
10770,54332,61.71,DISCOUNT-wdSc
10771,54337,91.38,DISCOUNT-miri
10772,54341,47.18,DISCOUNT-rjiz
10773,54349,42.56,DISCOUNT-lGpu
10774,54352,99.15,DISCOUNT-gEan
10775,54354,89.27,DISCOUNT-IpGP
10776,54355,40.32,DISCOUNT-qaSE
10777,54357,76.68,DISCOUNT-VXDG
10778,54362,59.82,DISCOUNT-hUdx
10779,54368,55.88,DISCOUNT-eZMv
10780,54369,34.38,DISCOUNT-dYSb
10781,54372,38.11,DISCOUNT-pHDg
10782,54375,58.69,DISCOUNT-UUZM
10783,54382,86.21,DISCOUNT-ZzkM
10784,54384,78.69,DISCOUNT-GnOx
10785,54399,16.42,DISCOUNT-ouoa
10786,54404,74.78,DISCOUNT-XUtG
10787,54406,41.72,DISCOUNT-Pnmt
10788,54409,87.52,DISCOUNT-CBSN
10789,54411,35.05,DISCOUNT-erNk
10790,54415,69.44,DISCOUNT-IxzD
10791,54422,53.66,DISCOUNT-dlxh
10792,54430,50.12,DISCOUNT-AOpc
10793,54432,43.37,DISCOUNT-QYQp
10794,54435,72.59,DISCOUNT-gmRg
10795,54442,49.41,DISCOUNT-DaUt
10796,54446,9.88,DISCOUNT-zDkM
10797,54453,13.8,DISCOUNT-DSIQ
10798,54458,27.14,DISCOUNT-UgSH
10799,54460,64.73,DISCOUNT-jQvq
10800,54463,32.82,DISCOUNT-rRGT
10801,54468,18.82,DISCOUNT-cwAr
10802,54475,28.53,DISCOUNT-AlhL
10803,54486,34.42,DISCOUNT-ILva
10804,54488,47.13,DISCOUNT-JrCt
10805,54490,24.59,DISCOUNT-MiUa
10806,54493,21.53,DISCOUNT-DHNX
10807,54494,58.84,DISCOUNT-fsQS
10808,54498,71.12,DISCOUNT-JvDF
10809,54505,91.94,DISCOUNT-eyhd
10810,54508,22.31,DISCOUNT-DPVx
10811,54524,32.21,DISCOUNT-eqyz
10812,54532,63.82,DISCOUNT-shHe
10813,54535,43.5,DISCOUNT-rJuU
10814,54537,62.88,DISCOUNT-YwqP
10815,54538,64.89,DISCOUNT-CLxX
10816,54546,69.96,DISCOUNT-NjUJ
10817,54562,57.04,DISCOUNT-htHb
10818,54564,31.01,DISCOUNT-viUS
10819,54567,44.55,DISCOUNT-TDvx
10820,54568,37.75,DISCOUNT-xprn
10821,54573,41.28,DISCOUNT-dmim
10822,54584,38.48,DISCOUNT-OEZs
10823,54593,55.78,DISCOUNT-XCbN
10824,54595,83.74,DISCOUNT-EvNO
10825,54601,64.62,DISCOUNT-VHBj
10826,54607,48.65,DISCOUNT-iCRk
10827,54618,80.92,DISCOUNT-CdDb
10828,54622,89.2,DISCOUNT-OqRp
10829,54628,23.83,DISCOUNT-Yapu
10830,54639,72.79,DISCOUNT-jHkq
10831,54640,83.37,DISCOUNT-EqGh
10832,54641,46.04,DISCOUNT-AuaS
10833,54647,19.37,DISCOUNT-EdXa
10834,54648,78.81,DISCOUNT-QVmB
10835,54649,29.73,DISCOUNT-TWYD
10836,54661,23.65,DISCOUNT-gAMD
10837,54662,74.14,DISCOUNT-MICD
10838,54666,98.82,DISCOUNT-uULd
10839,54669,55.37,DISCOUNT-LfrA
10840,54670,13.77,DISCOUNT-Kwiu
10841,54677,77.14,DISCOUNT-FmFg
10842,54679,5.68,DISCOUNT-HNnN
10843,54681,16.24,DISCOUNT-EWSu
10844,54682,57.72,DISCOUNT-zXEK
10845,54693,14.95,DISCOUNT-QhsF
10846,54696,86.35,DISCOUNT-tGdH
10847,54697,68.03,DISCOUNT-uGST
10848,54700,81.85,DISCOUNT-dfLv
10849,54702,18.78,DISCOUNT-hbay
